cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial,prob_pago,valor_esperado_recuperar,valor_en_riesgo
S,AHORRO,84665082165,20250109,20250318,343.58,343.58,0.0,1833,CARGO FISCAL IVA B,1.0,68,1,0,0,0.7793634946110468,0.0,0.0
S,AHORRO,76742424550,20250507,20250607,2998.1,2998.1,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,31,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,64291502533,20241112,20251007,1086.95,1086.95,0.0,627,TRANSFERENCIA BILLETERA A,1.0,329,1,0,0,0.4720269390796307,0.0,0.0
S,AHORRO,35504930795,20250607,20250908,4063.55,0.0,4063.55,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,93,0,1,0,0.38224139888864245,1553.257036453943,2510.2929635460573
S,AHORRO,14031925170,20250629,20250826,1401.21,1401.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,58,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,75360386010,20241120,20250513,389.05,389.05,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,174,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,52792982368,20250716,20250831,6860.68,6860.68,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,46,1,0,0,0.5486184519709093,0.0,0.0
S,AHORRO,92536242287,20250329,20250818,1773.79,1773.79,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,142,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,27059026864,20241211,20251009,906.9,906.9,0.0,137,COMISION RETIRO CANAL A,1.0,302,1,0,0,0.6910919993873574,0.0,0.0
S,AHORRO,57124680075,20250616,20250926,6161.38,6161.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,102,1,0,0,0.5483766515910069,0.0,0.0
S,AHORRO,43052963068,20241220,20250515,30764.7,30764.7,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,146,1,0,0,0.7530229781277843,0.0,0.0
S,AHORRO,46849451870,20250329,20250830,3544.53,3544.53,0.0,349,ABONO CREDITO MORA,1.0,154,1,0,0,0.604644177840307,0.0,0.0
S,AHORRO,99795429791,20250315,20250705,16294.82,16294.82,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,112,1,0,0,0.5570056956442319,0.0,0.0
S,AHORRO,26097751232,20250327,20251005,1337.91,1337.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,192,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,33952091735,20241202,20250312,2087.65,2087.65,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,100,1,0,0,0.7245647826945714,0.0,0.0
S,AHORRO,68122370165,20241126,20250112,13594.71,13594.71,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,47,1,0,0,0.5377601710516203,0.0,0.0
S,AHORRO,69598808505,20250106,20250211,35811.3,0.0,35811.3,497,PAGO SERVICIO ELECTRONICO,0.0,36,0,1,0,0.1411771325816953,5055.736648022866,30755.563351977136
S,AHORRO,52484589681,20241128,20250903,1088.98,497.07,591.91,574,COMISION RETIRO INTERNACIONAL,0.4565,279,0,0,1,0.4660379805633802,275.8525410752704,316.0574589247296
S,AHORRO,22261789199,20250422,20251008,13464.56,6145.92,7318.64,2106,COMISION TRANSFERENCIA EXTERNA B,0.4565,169,0,0,1,0.30872624265219883,2259.4562285240886,5059.183771475912
S,AHORRO,10690574584,20250414,20250528,3257.65,3257.65,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,44,1,0,0,0.5833384087857247,0.0,0.0
S,AHORRO,14930621476,20250329,20250521,8172.3,8172.3,0.0,2287,RETIRO CANAL B,1.0,53,1,0,0,0.5397331059422928,0.0,0.0
S,AHORRO,96236235704,20250502,20250530,980.33,980.33,0.0,627,TRANSFERENCIA BILLETERA A,1.0,28,1,0,0,0.4720269390796307,0.0,0.0
S,AHORRO,13819893242,20241217,20250813,4370.78,3161.66,1209.12,2106,COMISION TRANSFERENCIA EXTERNA B,0.7234,239,0,0,1,0.36736348997022505,444.1865429927985,764.9334570072015
S,AHORRO,29593813545,20250404,20250425,3233.73,3085.06,148.67,834,CARGO FISCAL TRANSACCIONAL,0.954,21,0,0,1,0.4874945398952971,72.47581324623381,76.19418675376618
S,AHORRO,36702095625,20241210,20250814,1409.05,1409.05,0.0,87,CARGO FISCAL IVA COMISION B,1.0,247,1,0,0,0.4993059914369924,0.0,0.0
S,AHORRO,15862994457,20250624,20250730,5641.17,5641.17,0.0,627,TRANSFERENCIA BILLETERA A,1.0,36,1,0,0,0.5004083520853381,0.0,0.0
S,AHORRO,89991571866,20250208,20250716,5269.31,5269.31,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,158,1,0,0,0.509507785274545,0.0,0.0
S,AHORRO,54070684637,20250326,20251031,33156.52,15134.35,18022.17,301,PAGO TARJETA CREDITO B,0.4565,219,0,0,1,0.49452802632255405,8912.468160149543,9109.701839850457
S,AHORRO,94384051142,20250119,20250812,6892.01,6892.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,205,1,0,0,0.5486184519709093,0.0,0.0
S,AHORRO,51619532144,20250318,20250920,1432.14,1432.14,0.0,627,TRANSFERENCIA BILLETERA A,1.0,186,1,0,0,0.48264772289148433,0.0,0.0
S,AHORRO,79896907551,20241115,20250127,1100.64,502.39,598.25,176,COMISION RETIRO CORRESPONSAL B,0.4565,73,0,0,1,0.37184196934752733,222.45445816215823,375.79554183784177
S,AHORRO,19329231404,20250226,20250304,1592.99,1592.99,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,6,1,0,0,0.6815704917729976,0.0,0.0
S,AHORRO,29599525291,20250102,20250907,7044.34,3215.4,3828.94,137,COMISION RETIRO CANAL A,0.4565,248,0,0,1,0.3172431288705536,1214.7049058576176,2614.2350941423824
S,AHORRO,65680958485,20250612,20250822,11322.41,11322.41,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,71,1,0,0,0.5522967771973495,0.0,0.0
S,AHORRO,53359148966,20250407,20251001,12186.17,5562.4,6623.77,834,CARGO FISCAL TRANSACCIONAL,0.4565,177,0,0,1,0.5015571878406343,3322.1994541031586,3301.570545896842
S,AHORRO,91027085913,20250704,20250927,5043.88,5043.88,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,85,1,0,0,0.3659037619629605,0.0,0.0
S,AHORRO,68665823454,20250408,20250603,385.94,385.94,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,56,1,0,0,0.32839594331013466,0.0,0.0
S,AHORRO,56129235577,20250606,20250929,14778.49,14778.49,0.0,87,CARGO FISCAL IVA COMISION B,1.0,115,1,0,0,0.5615364587949001,0.0,0.0
S,AHORRO,95788829108,20250222,20251007,695.91,695.91,0.0,137,COMISION RETIRO CANAL A,1.0,227,1,0,0,0.6935467371926245,0.0,0.0
S,AHORRO,69970122168,20250630,20250731,554.61,554.61,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,31,1,0,0,0.4563968560161269,0.0,0.0
S,AHORRO,11267614359,20250730,20251103,252.38,252.38,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,96,1,0,0,0.5353228114981448,0.0,0.0
S,AHORRO,82292988923,20250328,20250604,1344.61,978.39,366.22,834,CARGO FISCAL TRANSACCIONAL,0.7276,68,0,0,1,0.4929065784341832,180.51224715416657,185.70775284583345
S,AHORRO,76797841218,20250724,20251010,4955.71,4955.71,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,78,1,0,0,0.48679357970748716,0.0,0.0
S,AHORRO,67275623314,20241217,20250112,13795.28,13795.28,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,26,1,0,0,0.5434194973317052,0.0,0.0
S,AHORRO,59353749304,20241106,20250528,609.61,0.0,609.61,333,CARGO FISCAL IVA A,0.0,203,0,1,0,0.3801739945091049,231.75786879269543,377.8521312073045
S,AHORRO,53405307950,20250427,20250902,3019.14,3019.14,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,128,1,0,0,0.5615569603090197,0.0,0.0
S,AHORRO,56015051765,20250619,20250717,7985.24,7985.24,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,28,1,0,0,0.5310417315808752,0.0,0.0
S,AHORRO,93633232549,20250531,20251102,6540.03,6540.03,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,155,1,0,0,0.5187704773715655,0.0,0.0
S,AHORRO,37771171749,20250709,20251025,3706.88,3706.88,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,108,1,0,0,0.41510205882788753,0.0,0.0
S,AHORRO,62065002101,20250606,20251008,3187.56,1454.97,1732.59,834,CARGO FISCAL TRANSACCIONAL,0.4565,124,0,0,1,0.4874945398952971,844.6281648771928,887.9618351228071
S,AHORRO,13691381368,20250318,20250704,2093.67,0.0,2093.67,627,TRANSFERENCIA BILLETERA A,0.0,108,0,1,0,0.4778329080766695,1000.4244246528807,1093.2455753471195
S,AHORRO,60268401307,20241211,20250921,644.73,644.73,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,284,1,0,0,0.558843002770552,0.0,0.0
S,AHORRO,22623631007,20250408,20250515,2619.14,2619.14,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,37,1,0,0,0.6061780888028583,0.0,0.0
S,AHORRO,20404781756,20250723,20250814,6558.65,6558.65,0.0,1249,CARGO MORA TARJETA B,1.0,22,1,0,0,0.5264972190569114,0.0,0.0
S,AHORRO,28599223641,20250204,20250418,339.32,339.32,0.0,137,COMISION RETIRO CANAL A,1.0,73,1,0,0,0.6048481254597559,0.0,0.0
S,AHORRO,50919144149,20250423,20250502,17764.49,17764.49,0.0,627,TRANSFERENCIA BILLETERA A,1.0,9,1,0,0,0.5733186432795121,0.0,0.0
S,AHORRO,84868521385,20250306,20250917,2144.59,2144.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,195,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,13850290240,20241112,20250519,2311.32,2311.32,0.0,2133,RETIRO CIERRE CUENTA A,1.0,188,1,0,0,0.6233432132869242,0.0,0.0
S,AHORRO,23360373661,20250117,20250302,927.85,927.85,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,44,1,0,0,0.4869367126619371,0.0,0.0
S,AHORRO,53199725539,20241126,20250812,4319.72,4319.72,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,259,1,0,0,0.4870653403968799,0.0,0.0
S,AHORRO,82061193504,20250207,20250615,48.88,48.88,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,128,1,0,0,0.5558373302184594,0.0,0.0
S,AHORRO,72079085915,20250803,20250815,8137.01,8137.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,12,1,0,0,0.5443696595458873,0.0,0.0
S,AHORRO,34027935927,20250114,20250704,825.12,825.12,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,171,1,0,0,0.5156154654267684,0.0,0.0
S,AHORRO,46097019292,20250306,20250824,2678.68,2678.68,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,171,1,0,0,0.4867230169784459,0.0,0.0
S,AHORRO,33286059120,20241125,20250725,2489.75,2489.75,0.0,333,CARGO FISCAL IVA A,1.0,242,1,0,0,0.6083067750944621,0.0,0.0
S,AHORRO,59616951512,20241222,20250207,2046.95,2046.95,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,47,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,58372846457,20241115,20250401,424.0,424.0,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,137,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,45167976689,20250621,20250919,5248.87,0.0,5248.87,834,CARGO FISCAL TRANSACCIONAL,0.0,90,0,1,0,0.48679357970748716,2555.116216719238,2693.753783280762
S,AHORRO,42609136644,20250225,20250420,950.52,950.52,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,54,1,0,0,0.5083379404977841,0.0,0.0
S,AHORRO,50654160422,20241228,20250913,24412.71,24412.71,0.0,627,TRANSFERENCIA BILLETERA A,1.0,259,1,0,0,0.5746583328585853,0.0,0.0
S,AHORRO,47684781018,20250412,20251020,8256.03,8256.03,0.0,627,TRANSFERENCIA BILLETERA A,1.0,191,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,46100973256,20250130,20251102,2413.82,2413.82,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,276,1,0,0,0.48528712798242046,0.0,0.0
S,AHORRO,84236203303,20250801,20250805,35036.72,15992.57,19044.15,834,CARGO FISCAL TRANSACCIONAL,0.4565,4,0,0,1,0.24159014020326364,4600.878868551984,14443.271131448018
S,AHORRO,48587736751,20250713,20250927,3589.11,3589.11,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,76,1,0,0,0.41659434780090016,0.0,0.0
S,AHORRO,71444836883,20250214,20250617,4132.2,3223.52,908.68,574,COMISION RETIRO INTERNACIONAL,0.7801,123,0,0,1,0.42867691538404507,389.53013947117404,519.1498605288259
S,AHORRO,25904864041,20250102,20250411,1415.49,1415.49,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,99,1,0,0,0.5706876478074006,0.0,0.0
S,AHORRO,87393297218,20250121,20250814,405.73,405.73,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,205,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,83388493654,20250709,20250724,15656.21,15656.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,15,1,0,0,0.5763049331310302,0.0,0.0
D,CORRIENTE,17935666449,20250315,20250427,315.12,315.12,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,43,1,0,0,0.791156005115896,0.0,0.0
S,AHORRO,92468563984,20250118,20250904,4704.24,2147.26,2556.98,323,PAGO CUENTAS CANAL VIRTUAL,0.4565,229,0,0,1,0.48467830510661275,1239.3127325915066,1317.6672674084932
S,AHORRO,35153429382,20241217,20250214,359.87,359.87,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,59,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,23781883457,20250730,20250924,8211.89,0.0,8211.89,2107,CARGO FISCAL IVA TRASLADO,0.0,56,0,1,0,0.4226131309659395,3470.4525440478888,4741.43745595211
S,AHORRO,32265029815,20250428,20250529,1561.86,1561.86,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,31,1,0,0,0.4887050313515841,0.0,0.0
S,AHORRO,74776277125,20250806,20250913,1777.83,1777.83,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,38,1,0,0,0.44814557435643904,0.0,0.0
S,AHORRO,82311788915,20250304,20250603,2522.7,2522.7,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,91,1,0,0,0.48528712798242046,0.0,0.0
S,AHORRO,69427407019,20250802,20250921,2325.43,2325.43,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,50,1,0,0,0.9075668026830194,0.0,0.0
S,AHORRO,67872470568,20250305,20250512,7715.67,7715.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,68,1,0,0,0.5450146214522688,0.0,0.0
S,AHORRO,72297896625,20250219,20250901,4359.72,1990.0,2369.72,834,CARGO FISCAL TRANSACCIONAL,0.4565,194,0,0,1,0.4855049234777185,1150.510727263619,1219.2092727363809
S,AHORRO,77694831387,20250212,20250907,14272.02,14272.02,0.0,1157,COMISION CONSULTA SALDO,1.0,207,1,0,0,0.6271457835641242,0.0,0.0
S,AHORRO,10468778406,20250120,20250211,5720.53,5720.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,22,1,0,0,0.4912486020314256,0.0,0.0
S,AHORRO,94823341764,20250205,20250413,1991.99,1991.99,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,67,1,0,0,0.5269228180645933,0.0,0.0
S,AHORRO,26694777862,20250521,20250819,1756.58,1756.58,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,90,1,0,0,0.6809626747481096,0.0,0.0
S,AHORRO,89654049928,20241120,20250805,431.94,431.94,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,258,1,0,0,0.484169755607141,0.0,0.0
S,AHORRO,35908093316,20250502,20251024,48323.11,48323.11,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,175,1,0,0,0.24083445122237543,0.0,0.0
S,AHORRO,55262151345,20250422,20250424,14013.79,0.0,14013.79,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,2,0,1,0,0.3011326762028541,4220.010086444795,9793.779913555205
S,AHORRO,35766287279,20250410,20250913,550.52,550.52,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,156,1,0,0,0.6827201995552724,0.0,0.0
S,AHORRO,99204958118,20241107,20250904,1583.1,1583.1,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,301,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,27917055214,20250405,20250712,500.18,500.18,0.0,627,TRANSFERENCIA BILLETERA A,1.0,98,1,0,0,0.5575600931669602,0.0,0.0
S,AHORRO,25888771074,20250222,20250910,14639.45,14639.45,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,200,1,0,0,0.6881764999295403,0.0,0.0
S,AHORRO,63124073066,20250711,20251009,9435.67,0.0,9435.67,1517,COBRO SERVICIO TRANSPORTE,0.0,90,0,1,0,0.4956962989826781,4677.2266974218865,4758.443302578114
S,AHORRO,32823227626,20250612,20250718,1098.66,1098.66,0.0,87,CARGO FISCAL IVA COMISION B,1.0,36,1,0,0,0.49003065904496695,0.0,0.0
S,AHORRO,33875582875,20250422,20250708,9013.51,9013.51,0.0,87,CARGO FISCAL IVA COMISION B,1.0,77,1,0,0,0.4882582311778469,0.0,0.0
S,AHORRO,31203722771,20250226,20250307,10006.47,10006.47,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,9,1,0,0,0.5118179592256621,0.0,0.0
S,AHORRO,49078791262,20250515,20251018,635.44,635.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,156,1,0,0,0.558843002770552,0.0,0.0
S,AHORRO,43302530741,20250604,20250910,1567.19,0.0,1567.19,834,CARGO FISCAL TRANSACCIONAL,0.0,98,0,1,0,0.4903108480757964,768.4102579959074,798.7797420040927
S,AHORRO,91103907124,20250321,20250509,6962.48,6962.48,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,49,1,0,0,0.5264972190569114,0.0,0.0
S,AHORRO,61575578376,20250629,20251013,1966.5,1966.5,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0,0.49168223237331704,0.0,0.0
S,AHORRO,52822801953,20250226,20251012,20362.47,9294.48,11067.99,834,CARGO FISCAL TRANSACCIONAL,0.4565,228,0,0,1,0.49155777713373316,5440.556561738387,5627.4334382616125
S,AHORRO,46151509644,20250302,20250817,1678.7,0.0,1678.7,1517,COBRO SERVICIO TRANSPORTE,0.0,168,0,1,0,0.5694166544832836,955.8797378810882,722.8202621189118
S,AHORRO,95975038023,20250526,20250831,9250.93,9250.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,97,1,0,0,0.5038753315327112,0.0,0.0
S,AHORRO,73720469899,20241209,20250101,2081.01,2081.01,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,23,1,0,0,0.62339451369396,0.0,0.0
S,AHORRO,62636549648,20250517,20250604,632.84,632.84,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,18,1,0,0,0.9193766662422185,0.0,0.0
S,AHORRO,71198678001,20250701,20251017,11185.23,11185.23,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,108,1,0,0,0.5522967771973495,0.0,0.0
S,AHORRO,84990396520,20250106,20250809,15062.52,15062.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,215,1,0,0,0.732503968042826,0.0,0.0
S,AHORRO,80148236131,20250131,20250202,3008.87,3008.87,0.0,2477,PAGO APLICACION MOVIL,1.0,2,1,0,0,0.5953175667687227,0.0,0.0
S,AHORRO,96955623617,20241124,20251019,650.68,297.0,353.68,834,CARGO FISCAL TRANSACCIONAL,0.4564,329,0,0,1,0.4341879715109998,153.5636017640104,200.1163982359896
S,AHORRO,67070865128,20250429,20250606,71074.0,0.0,71074.0,1517,COBRO SERVICIO TRANSPORTE,0.0,38,0,1,0,0.1265577004199586,8994.961999648136,62079.03800035186
S,AHORRO,32110371898,20241127,20241228,3808.02,3808.02,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,31,1,0,0,0.41709649547760874,0.0,0.0
S,AHORRO,45309402602,20250727,20250814,3782.66,3782.66,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,18,1,0,0,0.5764331472773041,0.0,0.0
S,AHORRO,31284168083,20250106,20250117,1018.57,1018.57,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,11,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,44244830530,20250607,20251005,1434.54,1434.54,0.0,2231,PAGO PROGRAMADO,1.0,120,1,0,0,0.6825781755687835,0.0,0.0
S,AHORRO,28009147872,20250531,20250927,403.2,403.2,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,119,1,0,0,0.5575074997847218,0.0,0.0
S,AHORRO,18423809478,20250530,20250601,232.53,232.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,2,1,0,0,0.4424320151243132,0.0,0.0
S,AHORRO,99592466739,20250508,20250528,2498.36,2498.36,0.0,1256,CARGO MORA TARJETA C,1.0,20,1,0,0,0.6083067750944621,0.0,0.0
S,AHORRO,69918985455,20250724,20250909,497.32,227.0,270.32,1705,TRANSFERENCIA BOTON DIGITAL,0.4564,47,0,0,1,0.47970544438831075,129.67397572704817,140.64602427295182
S,AHORRO,98200494531,20250316,20250929,142.26,142.26,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,197,1,0,0,0.712309183742475,0.0,0.0
S,AHORRO,36804370571,20250619,20250915,7667.27,5813.15,1854.12,2133,RETIRO CIERRE CUENTA A,0.7582,88,0,0,1,0.5221833033509926,968.1905064091424,885.9294935908575
S,AHORRO,57868928692,20250105,20250211,16612.41,16612.41,0.0,1642,CXC DEPOSITO CANAL,1.0,37,1,0,0,0.6843585986998825,0.0,0.0
S,AHORRO,83197270541,20241226,20250830,818.84,373.76,445.08,176,COMISION RETIRO CORRESPONSAL B,0.4565,247,0,0,1,0.36671543231414183,163.21770461437825,281.86229538562174
S,AHORRO,30599149424,20250510,20250713,1839.55,1839.55,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,64,1,0,0,0.8053093945610622,0.0,0.0
S,AHORRO,66779979577,20250404,20250616,3935.52,0.0,3935.52,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,73,0,1,0,0.2273595476113169,894.7780468152899,3040.74195318471
S,AHORRO,53778022810,20250316,20250317,427.92,427.92,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,1,1,0,0,0.484169755607141,0.0,0.0
S,AHORRO,47090742542,20250125,20250211,1858.04,1858.04,0.0,1734,CARGO MORA OBLIGACION,1.0,17,1,0,0,0.5990186639033049,0.0,0.0
S,AHORRO,79998857723,20241204,20250320,285.77,285.77,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0,0.44859140658361724,0.0,0.0
S,AHORRO,92623673094,20250304,20250606,1953.39,1953.39,0.0,1248,CARGO MORA TARJETA A,1.0,94,1,0,0,0.6040329539199731,0.0,0.0
S,AHORRO,24386942399,20250302,20250624,13710.03,13710.03,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,114,1,0,0,0.30659707643887424,0.0,0.0
S,AHORRO,32588979369,20241206,20250207,3882.61,3882.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,63,1,0,0,0.5743807939686888,0.0,0.0
S,AHORRO,90930342125,20241227,20250118,332.9,332.9,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,22,1,0,0,0.4980221899977639,0.0,0.0
S,AHORRO,98763791429,20250614,20250621,45548.03,45548.03,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,7,1,0,0,0.7654513393181779,0.0,0.0
S,AHORRO,91115494880,20250730,20251025,3518.19,3518.19,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,87,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,95255993350,20250805,20250826,91.1,91.1,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,21,1,0,0,0.5378555647073928,0.0,0.0
S,AHORRO,32006683878,20250213,20251023,234.48,234.48,0.0,1248,CARGO MORA TARJETA A,1.0,252,1,0,0,0.7801927949564597,0.0,0.0
S,AHORRO,27787838964,20241210,20250902,9948.1,9948.1,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,266,1,0,0,0.5139798444715638,0.0,0.0
S,AHORRO,65644607483,20250108,20250210,6758.08,6758.08,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,33,1,0,0,0.5314186142273847,0.0,0.0
S,AHORRO,17551073204,20250523,20250823,1649.59,1649.59,0.0,349,ABONO CREDITO MORA,1.0,92,1,0,0,0.6736619723795481,0.0,0.0
S,AHORRO,86228288697,20250217,20250919,385.03,385.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,214,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,28360177145,20250130,20250608,2244.94,2244.94,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,129,1,0,0,0.5277155974192558,0.0,0.0
S,AHORRO,91276411022,20250506,20250810,3566.89,3566.89,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,96,1,0,0,0.5826068365990524,0.0,0.0
S,AHORRO,87077987261,20250318,20250504,424.22,424.22,0.0,86,COMISION SERVICIO BANCARIO B,1.0,47,1,0,0,0.7674742860949233,0.0,0.0
S,AHORRO,81470205568,20250530,20250616,7140.99,7140.99,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,17,1,0,0,0.5264972190569114,0.0,0.0
S,AHORRO,35194256769,20250131,20250813,691.25,691.25,0.0,2133,RETIRO CIERRE CUENTA A,1.0,194,1,0,0,0.5785632074973343,0.0,0.0
S,AHORRO,56096733060,20241217,20250330,149.13,149.13,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,103,1,0,0,0.9276264179167665,0.0,0.0
S,AHORRO,23445390023,20250520,20250610,3022.55,3022.55,0.0,87,CARGO FISCAL IVA COMISION B,1.0,21,1,0,0,0.4970507974671039,0.0,0.0
S,AHORRO,66442291065,20250330,20250919,565.46,565.46,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,173,1,0,0,0.4696413218749776,0.0,0.0
S,AHORRO,46532651863,20250717,20250721,519.49,519.49,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,4,1,0,0,0.48202995968840434,0.0,0.0
S,AHORRO,87295044698,20250804,20250907,1540.31,1540.31,0.0,1726,TRANSFERENCIA CANAL QR,1.0,34,1,0,0,0.6815704917729976,0.0,0.0
S,AHORRO,74077440866,20250705,20250922,791.83,791.83,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,79,1,0,0,0.4869100892816086,0.0,0.0
S,AHORRO,90920284878,20250524,20250618,1376.3,0.0,1376.3,2107,CARGO FISCAL IVA TRASLADO,0.0,25,0,1,0,0.48429333858009704,666.5329218877876,709.7670781122124
S,AHORRO,30047179605,20250414,20250913,1005.42,458.93,546.49,1157,COMISION CONSULTA SALDO,0.4565,152,0,0,1,0.21431738225561614,117.12230622887166,429.36769377112836
